call_id,call_date,agent_id,handle_time_sec,fcr_flag,escalated_flag,sentiment,queue
27325,2024-05-17,12,196,1,0,Positive,Billing
27326,2024-05-17,1,419,1,0,Neutral,Tech Support
27327,2024-05-17,18,647,0,0,Positive,Sales
27328,2024-05-17,3,246,1,0,Negative,Sales
27329,2024-05-17,15,374,0,0,Positive,Tech Support
27330,2024-05-17,15,262,0,0,Neutral,Billing
27331,2024-05-17,15,292,1,0,Negative,Billing
27332,2024-05-17,12,331,1,0,Negative,Billing
27333,2024-05-17,16,446,1,0,Neutral,Billing
27334,2024-05-17,5,437,1,0,Positive,Billing
27335,2024-05-17,14,510,0,0,Positive,Billing
27336,2024-05-17,7,244,0,0,Negative,Tech Support
27337,2024-05-17,11,385,1,0,Neutral,Tech Support
27338,2024-05-17,3,320,1,0,Negative,Billing
27339,2024-05-17,15,475,1,0,Negative,Tech Support
27340,2024-05-17,7,397,1,0,Positive,Billing
27341,2024-05-17,2,463,1,0,Positive,Sales
27342,2024-05-17,3,133,1,0,Neutral,Tech Support
27343,2024-05-17,18,266,1,1,Positive,Billing
27344,2024-05-17,11,296,0,0,Negative,Billing
27345,2024-05-17,10,495,1,0,Neutral,Sales
27346,2024-05-17,1,165,1,0,Positive,Tech Support
27347,2024-05-17,17,202,0,0,Positive,Tech Support
27348,2024-05-17,3,222,1,0,Neutral,Billing
27349,2024-05-17,7,426,1,0,Positive,Sales
27350,2024-05-17,5,550,1,0,Neutral,Billing
27351,2024-05-17,15,245,1,0,Negative,Billing
27352,2024-05-17,13,337,1,0,Negative,Billing
27353,2024-05-17,13,486,0,1,Positive,Tech Support
27354,2024-05-17,6,248,0,0,Negative,Billing
27355,2024-05-17,15,268,1,0,Negative,Sales
27356,2024-05-17,1,484,1,1,Positive,Tech Support
27357,2024-05-17,6,472,0,1,Positive,Billing
27358,2024-05-17,1,350,1,0,Neutral,Billing
27359,2024-05-17,2,553,0,0,Positive,Sales
27360,2024-05-17,11,214,0,0,Neutral,Tech Support
27361,2024-05-17,1,404,1,0,Neutral,Sales
27362,2024-05-17,2,337,1,0,Negative,Tech Support
27363,2024-05-17,6,245,0,0,Positive,Sales
27364,2024-05-17,17,427,0,1,Neutral,Tech Support
27365,2024-05-17,18,426,1,0,Neutral,Tech Support
27366,2024-05-17,4,123,1,0,Positive,Sales
27367,2024-05-17,4,297,1,0,Positive,Tech Support
27368,2024-05-17,9,308,1,0,Neutral,Sales
27369,2024-05-17,12,148,1,0,Positive,Tech Support
27370,2024-05-17,4,90,1,0,Neutral,Billing
27371,2024-05-17,18,414,1,1,Negative,Billing
27372,2024-05-17,11,330,1,1,Neutral,Sales
27373,2024-05-17,14,269,1,0,Positive,Tech Support
27374,2024-05-17,14,183,1,0,Negative,Tech Support
27375,2024-05-17,9,187,1,1,Positive,Tech Support
27376,2024-05-17,12,272,0,0,Neutral,Tech Support
27377,2024-05-17,13,440,1,0,Positive,Tech Support
27378,2024-05-17,5,234,1,0,Positive,Sales
27379,2024-05-17,16,311,1,0,Neutral,Tech Support
27380,2024-05-17,7,223,0,0,Neutral,Billing
27381,2024-05-17,18,590,0,0,Positive,Tech Support
27382,2024-05-17,14,257,1,0,Neutral,Sales
27383,2024-05-17,4,307,1,0,Negative,Sales
27384,2024-05-17,13,312,1,0,Neutral,Billing
27385,2024-05-17,7,302,1,0,Positive,Billing
27386,2024-05-17,4,398,0,0,Neutral,Tech Support
27387,2024-05-17,11,732,1,0,Positive,Tech Support
27388,2024-05-17,2,392,1,0,Positive,Billing
27389,2024-05-17,16,524,0,0,Positive,Billing
27390,2024-05-17,6,270,0,0,Positive,Tech Support
27391,2024-05-17,10,436,0,0,Neutral,Tech Support
27392,2024-05-17,12,185,1,0,Positive,Tech Support
27393,2024-05-17,16,90,0,0,Positive,Billing
27394,2024-05-17,9,221,1,0,Negative,Sales
27395,2024-05-17,6,391,1,0,Neutral,Tech Support
27396,2024-05-17,18,398,0,0,Neutral,Tech Support
27397,2024-05-17,9,282,0,1,Positive,Tech Support
27398,2024-05-17,10,227,0,0,Neutral,Tech Support
27399,2024-05-17,7,134,1,0,Positive,Tech Support
27400,2024-05-17,9,309,1,1,Neutral,Sales
27401,2024-05-17,3,427,1,0,Positive,Tech Support
27402,2024-05-17,5,407,1,0,Neutral,Tech Support
27403,2024-05-17,5,286,1,0,Positive,Sales
27404,2024-05-17,6,144,1,1,Neutral,Tech Support
27405,2024-05-17,5,459,1,0,Positive,Tech Support
27406,2024-05-17,13,256,1,0,Positive,Tech Support
27407,2024-05-17,13,290,0,0,Positive,Sales
27408,2024-05-17,6,292,1,0,Positive,Billing
27409,2024-05-17,4,256,0,0,Neutral,Billing
27410,2024-05-17,3,244,1,0,Positive,Billing
27411,2024-05-17,11,459,1,0,Neutral,Tech Support
27412,2024-05-17,13,560,1,0,Positive,Billing
27413,2024-05-17,18,483,1,0,Negative,Sales
27414,2024-05-17,6,383,1,0,Positive,Tech Support
27415,2024-05-17,3,261,1,0,Neutral,Billing
27416,2024-05-17,1,179,1,1,Neutral,Tech Support
27417,2024-05-17,12,363,1,0,Positive,Billing
27418,2024-05-17,17,243,0,0,Positive,Sales
27419,2024-05-17,8,90,1,0,Positive,Tech Support
27420,2024-05-17,15,247,1,0,Neutral,Billing
27421,2024-05-17,18,282,0,0,Neutral,Tech Support
27422,2024-05-17,18,349,1,0,Positive,Billing
27423,2024-05-17,2,469,1,0,Neutral,Billing
27424,2024-05-17,13,237,1,0,Positive,Billing
27425,2024-05-17,15,272,1,0,Negative,Tech Support
27426,2024-05-17,7,329,1,0,Positive,Sales
27427,2024-05-17,2,275,1,0,Neutral,Tech Support
27428,2024-05-17,15,296,1,0,Positive,Tech Support
27429,2024-05-17,3,224,1,0,Positive,Billing
27430,2024-05-17,15,441,1,0,Positive,Billing
27431,2024-05-17,1,339,1,1,Neutral,Billing
27432,2024-05-17,8,315,1,0,Positive,Billing
27433,2024-05-17,1,474,1,0,Neutral,Sales
27434,2024-05-17,11,516,1,0,Neutral,Sales
27435,2024-05-17,14,447,1,0,Negative,Billing
27436,2024-05-17,7,351,1,0,Positive,Sales
27437,2024-05-17,2,313,1,0,Negative,Billing
27438,2024-05-17,12,456,1,0,Positive,Sales
27439,2024-05-17,1,474,0,0,Positive,Tech Support
27440,2024-05-17,11,466,1,0,Positive,Sales
27441,2024-05-17,15,500,1,0,Positive,Billing
27442,2024-05-17,3,333,1,0,Neutral,Tech Support
27443,2024-05-17,5,300,1,0,Positive,Sales
27444,2024-05-17,1,308,1,0,Neutral,Sales
27445,2024-05-17,14,328,1,0,Positive,Tech Support
27446,2024-05-17,9,202,1,0,Positive,Billing
27447,2024-05-17,10,308,1,0,Negative,Billing
27448,2024-05-17,9,351,1,0,Neutral,Tech Support
27449,2024-05-17,10,380,1,0,Positive,Billing
27450,2024-05-17,11,271,0,0,Neutral,Tech Support
27451,2024-05-17,17,398,1,0,Negative,Tech Support
27452,2024-05-17,7,161,1,0,Positive,Billing
27453,2024-05-17,4,96,1,1,Positive,Tech Support
27454,2024-05-17,13,616,1,0,Positive,Sales
27455,2024-05-17,12,244,1,0,Positive,Tech Support
27456,2024-05-17,12,249,1,0,Neutral,Billing
27457,2024-05-17,18,227,1,0,Negative,Billing
27458,2024-05-17,9,258,1,0,Neutral,Tech Support
27459,2024-05-17,3,456,0,0,Neutral,Billing
27460,2024-05-17,9,237,1,0,Neutral,Sales
27461,2024-05-17,12,269,1,0,Positive,Sales
27462,2024-05-17,9,284,1,0,Neutral,Sales
27463,2024-05-17,8,435,1,0,Positive,Tech Support
27464,2024-05-17,13,337,0,0,Neutral,Billing
27465,2024-05-17,5,479,0,0,Positive,Sales
27466,2024-05-17,5,228,1,0,Positive,Billing
27467,2024-05-17,5,370,1,1,Neutral,Billing
27468,2024-05-17,17,472,1,0,Neutral,Tech Support
27469,2024-05-18,10,325,0,0,Negative,Tech Support
27470,2024-05-18,16,268,0,0,Positive,Billing
27471,2024-05-18,6,419,0,0,Positive,Tech Support
27472,2024-05-18,15,296,1,0,Positive,Sales
27473,2024-05-18,2,427,1,0,Positive,Tech Support
27474,2024-05-18,4,263,1,0,Neutral,Billing
27475,2024-05-18,1,364,1,1,Positive,Billing
27476,2024-05-18,6,216,1,0,Positive,Sales
27477,2024-05-18,17,375,1,0,Neutral,Sales
27478,2024-05-18,3,337,1,0,Neutral,Sales
27479,2024-05-18,1,158,1,0,Neutral,Billing
27480,2024-05-18,9,202,0,0,Positive,Tech Support
27481,2024-05-18,4,352,1,0,Neutral,Billing
27482,2024-05-18,6,357,0,0,Positive,Billing
27483,2024-05-18,17,384,1,0,Positive,Tech Support
27484,2024-05-18,8,365,0,0,Positive,Billing
27485,2024-05-18,8,132,1,1,Positive,Billing
27486,2024-05-18,10,362,0,0,Positive,Billing
27487,2024-05-18,15,419,1,1,Positive,Tech Support
27488,2024-05-18,10,261,1,0,Positive,Tech Support
27489,2024-05-18,3,143,0,0,Positive,Sales
27490,2024-05-18,16,313,1,0,Neutral,Tech Support
27491,2024-05-18,16,531,1,1,Neutral,Billing
27492,2024-05-18,8,339,1,1,Positive,Billing
27493,2024-05-18,4,273,0,1,Neutral,Tech Support
27494,2024-05-18,5,425,1,1,Neutral,Billing
27495,2024-05-18,2,601,0,0,Neutral,Billing
27496,2024-05-18,10,428,1,0,Neutral,Billing
27497,2024-05-18,7,342,0,0,Neutral,Tech Support
27498,2024-05-18,9,299,1,0,Neutral,Billing
27499,2024-05-18,16,384,1,1,Positive,Billing
27500,2024-05-18,11,392,1,0,Positive,Sales
27501,2024-05-18,5,366,1,0,Neutral,Sales
27502,2024-05-18,3,292,1,0,Positive,Tech Support
27503,2024-05-18,12,232,0,0,Neutral,Tech Support
27504,2024-05-18,1,306,1,0,Positive,Tech Support
27505,2024-05-18,7,301,0,0,Negative,Tech Support
27506,2024-05-18,16,401,1,0,Neutral,Billing
27507,2024-05-18,10,356,1,0,Neutral,Tech Support
27508,2024-05-18,11,207,1,0,Negative,Billing
27509,2024-05-18,13,235,1,0,Positive,Tech Support
27510,2024-05-18,2,348,1,0,Negative,Tech Support
27511,2024-05-18,7,550,1,0,Positive,Billing
27512,2024-05-18,1,431,1,0,Positive,Billing
27513,2024-05-18,16,193,1,0,Neutral,Tech Support
27514,2024-05-18,12,409,1,0,Negative,Sales
27515,2024-05-18,17,387,0,0,Positive,Billing
27516,2024-05-18,16,307,1,0,Negative,Billing
27517,2024-05-18,10,107,1,0,Positive,Sales
27518,2024-05-18,2,498,1,0,Neutral,Tech Support
27519,2024-05-18,14,240,1,0,Positive,Sales
27520,2024-05-18,17,371,0,0,Positive,Sales
27521,2024-05-18,1,257,1,0,Positive,Tech Support
27522,2024-05-18,15,146,1,0,Neutral,Billing
27523,2024-05-18,6,338,1,0,Positive,Billing
27524,2024-05-18,9,360,1,0,Neutral,Billing
27525,2024-05-18,13,444,1,1,Neutral,Tech Support
27526,2024-05-18,2,436,1,0,Positive,Sales
27527,2024-05-18,15,347,1,0,Positive,Tech Support
27528,2024-05-18,6,476,1,1,Neutral,Tech Support
27529,2024-05-18,18,303,0,0,Positive,Sales
27530,2024-05-18,16,332,1,0,Neutral,Sales
27531,2024-05-18,4,407,1,0,Negative,Tech Support
27532,2024-05-18,16,182,1,0,Positive,Tech Support
27533,2024-05-18,10,323,1,0,Neutral,Billing
27534,2024-05-18,3,454,1,0,Positive,Tech Support
27535,2024-05-18,5,258,1,0,Positive,Billing
27536,2024-05-18,9,368,1,0,Neutral,Billing
27537,2024-05-18,11,304,1,0,Neutral,Billing
27538,2024-05-18,17,154,0,0,Neutral,Sales
27539,2024-05-18,15,430,0,0,Positive,Billing
27540,2024-05-18,7,484,0,0,Neutral,Billing
27541,2024-05-18,13,349,0,0,Negative,Billing
27542,2024-05-18,10,392,0,0,Neutral,Billing
27543,2024-05-18,18,362,1,0,Negative,Billing
27544,2024-05-18,3,586,1,0,Neutral,Billing
27545,2024-05-18,3,318,1,0,Negative,Billing
27546,2024-05-18,9,411,1,0,Positive,Billing
27547,2024-05-18,3,299,1,0,Negative,Sales
27548,2024-05-18,1,179,1,1,Neutral,Billing
27549,2024-05-18,4,256,1,0,Positive,Tech Support
27550,2024-05-18,16,343,1,0,Positive,Tech Support
27551,2024-05-18,11,239,0,1,Positive,Sales
27552,2024-05-18,9,199,1,0,Positive,Tech Support
27553,2024-05-18,12,145,1,0,Positive,Tech Support
27554,2024-05-18,2,234,1,0,Neutral,Tech Support
27555,2024-05-18,14,255,1,0,Positive,Tech Support
27556,2024-05-18,5,468,0,0,Positive,Billing
27557,2024-05-18,15,422,1,0,Positive,Billing
27558,2024-05-18,15,315,0,0,Positive,Sales
27559,2024-05-18,9,227,1,0,Positive,Tech Support
27560,2024-05-18,17,414,1,0,Positive,Sales
27561,2024-05-18,10,193,0,0,Neutral,Tech Support
27562,2024-05-18,17,318,0,0,Positive,Billing
27563,2024-05-18,17,293,0,1,Neutral,Billing
27564,2024-05-18,13,309,1,0,Neutral,Tech Support
27565,2024-05-18,13,296,1,0,Positive,Tech Support
27566,2024-05-18,1,413,1,0,Positive,Billing
27567,2024-05-18,18,425,1,0,Neutral,Sales
27568,2024-05-18,13,401,1,0,Positive,Tech Support
27569,2024-05-18,6,303,1,0,Positive,Billing
27570,2024-05-18,9,319,1,0,Positive,Tech Support
27571,2024-05-18,3,319,1,0,Positive,Billing
27572,2024-05-18,10,411,1,0,Neutral,Tech Support
27573,2024-05-18,13,447,1,0,Neutral,Tech Support
27574,2024-05-18,5,412,1,0,Neutral,Sales
27575,2024-05-18,17,416,1,0,Neutral,Sales
27576,2024-05-18,1,211,1,0,Neutral,Tech Support
27577,2024-05-18,13,341,0,0,Neutral,Billing
27578,2024-05-18,14,316,0,1,Neutral,Tech Support
27579,2024-05-18,15,219,1,0,Positive,Tech Support
27580,2024-05-18,9,371,0,0,Negative,Billing
27581,2024-05-18,12,342,1,0,Negative,Tech Support
27582,2024-05-18,12,358,1,0,Positive,Sales
27583,2024-05-18,10,236,1,1,Positive,Tech Support
27584,2024-05-18,13,312,1,1,Positive,Tech Support
27585,2024-05-18,13,242,1,1,Neutral,Billing
27586,2024-05-18,4,308,0,0,Positive,Tech Support
27587,2024-05-18,4,253,1,0,Neutral,Tech Support
27588,2024-05-18,11,389,1,0,Negative,Tech Support
27589,2024-05-18,15,243,0,1,Neutral,Billing
27590,2024-05-18,17,205,0,0,Positive,Sales
27591,2024-05-18,15,486,1,0,Negative,Tech Support
27592,2024-05-18,8,321,1,0,Negative,Sales
27593,2024-05-18,1,377,1,0,Positive,Billing
27594,2024-05-18,10,179,1,1,Neutral,Billing
27595,2024-05-18,18,298,1,0,Negative,Billing
27596,2024-05-18,6,406,0,0,Positive,Tech Support
27597,2024-05-18,13,385,1,0,Positive,Sales
27598,2024-05-18,11,215,1,0,Positive,Tech Support
27599,2024-05-18,5,545,1,0,Neutral,Tech Support
27600,2024-05-18,16,281,1,0,Neutral,Tech Support
27601,2024-05-18,14,265,0,0,Negative,Tech Support
27602,2024-05-18,6,370,0,1,Neutral,Tech Support
27603,2024-05-18,5,305,1,0,Positive,Tech Support
27604,2024-05-18,9,413,0,0,Neutral,Billing
27605,2024-05-18,12,481,0,0,Positive,Billing
27606,2024-05-18,7,427,1,0,Neutral,Billing
27607,2024-05-18,15,320,1,0,Positive,Billing
27608,2024-05-18,16,449,1,1,Positive,Billing
27609,2024-05-18,6,244,1,0,Neutral,Tech Support
27610,2024-05-18,3,315,1,1,Positive,Tech Support
27611,2024-05-18,10,356,1,0,Neutral,Tech Support
27612,2024-05-18,5,233,1,0,Neutral,Tech Support
27613,2024-05-18,16,484,1,0,Neutral,Billing
27614,2024-05-18,10,569,1,0,Negative,Tech Support
27615,2024-05-18,8,351,1,0,Positive,Billing
27616,2024-05-18,6,147,1,0,Positive,Tech Support
27617,2024-05-18,9,258,1,0,Neutral,Billing
27618,2024-05-18,3,369,1,0,Neutral,Billing
27619,2024-05-18,9,256,1,0,Negative,Sales
27620,2024-05-18,7,531,1,0,Positive,Tech Support
27621,2024-05-18,6,362,1,0,Positive,Sales
27622,2024-05-18,6,202,1,0,Positive,Billing
27623,2024-05-18,7,264,1,0,Positive,Billing
27624,2024-05-18,12,378,0,1,Positive,Sales
27625,2024-05-18,17,491,1,0,Negative,Tech Support
27626,2024-05-18,17,239,0,0,Neutral,Sales
27627,2024-05-18,5,400,1,0,Positive,Tech Support
27628,2024-05-18,4,176,1,0,Positive,Tech Support
27629,2024-05-18,17,213,1,0,Positive,Sales
27630,2024-05-18,1,177,0,1,Negative,Billing
27631,2024-05-18,13,372,1,0,Positive,Tech Support
27632,2024-05-18,11,510,1,0,Neutral,Tech Support
27633,2024-05-19,7,310,0,0,Positive,Billing
27634,2024-05-19,2,316,1,0,Positive,Billing
27635,2024-05-19,4,392,1,0,Neutral,Tech Support
27636,2024-05-19,9,309,1,0,Positive,Tech Support
27637,2024-05-19,3,207,1,1,Neutral,Sales
27638,2024-05-19,5,451,0,0,Neutral,Billing
27639,2024-05-19,2,498,1,1,Positive,Sales
27640,2024-05-19,6,254,1,1,Positive,Billing
27641,2024-05-19,12,443,0,0,Positive,Sales
27642,2024-05-19,13,255,1,0,Negative,Billing
27643,2024-05-19,13,339,1,0,Positive,Billing
27644,2024-05-19,11,323,1,0,Negative,Tech Support
27645,2024-05-19,12,295,1,0,Positive,Tech Support
27646,2024-05-19,17,390,0,0,Positive,Tech Support
27647,2024-05-19,6,168,0,0,Positive,Tech Support
27648,2024-05-19,14,352,0,0,Neutral,Billing
27649,2024-05-19,9,405,1,0,Negative,Tech Support
27650,2024-05-19,10,337,0,0,Positive,Sales
27651,2024-05-19,5,403,1,0,Positive,Sales
27652,2024-05-19,5,552,1,0,Positive,Billing
27653,2024-05-19,16,298,0,0,Positive,Tech Support
27654,2024-05-19,10,184,1,0,Neutral,Tech Support
27655,2024-05-19,13,347,0,0,Positive,Tech Support
27656,2024-05-19,14,418,1,0,Positive,Billing
27657,2024-05-19,2,179,0,0,Neutral,Billing
27658,2024-05-19,2,291,1,0,Neutral,Billing
27659,2024-05-19,5,234,1,0,Positive,Tech Support
27660,2024-05-19,18,216,1,0,Positive,Sales
27661,2024-05-19,5,512,1,0,Negative,Tech Support
27662,2024-05-19,17,142,0,0,Neutral,Sales
27663,2024-05-19,1,403,0,0,Positive,Sales
27664,2024-05-19,9,409,0,0,Positive,Tech Support
27665,2024-05-19,2,372,1,0,Positive,Sales
27666,2024-05-19,10,230,1,1,Positive,Billing
27667,2024-05-19,2,135,1,0,Positive,Billing
27668,2024-05-19,1,90,0,0,Neutral,Tech Support
27669,2024-05-19,14,177,1,0,Neutral,Sales
27670,2024-05-19,1,326,1,0,Positive,Tech Support
27671,2024-05-19,14,171,0,0,Positive,Tech Support
27672,2024-05-19,5,322,0,0,Positive,Tech Support
27673,2024-05-19,15,227,0,0,Neutral,Tech Support
27674,2024-05-19,12,275,1,0,Negative,Tech Support
27675,2024-05-19,8,383,0,0,Positive,Billing
27676,2024-05-19,3,294,1,0,Positive,Sales
27677,2024-05-19,8,418,0,0,Positive,Sales
27678,2024-05-19,18,195,1,0,Positive,Sales
27679,2024-05-19,3,294,1,0,Positive,Billing
27680,2024-05-19,17,154,0,0,Positive,Sales
27681,2024-05-19,11,284,0,0,Neutral,Tech Support
27682,2024-05-19,12,157,0,0,Negative,Billing
27683,2024-05-19,15,397,1,0,Negative,Tech Support
27684,2024-05-19,5,137,1,0,Positive,Tech Support
27685,2024-05-19,16,289,0,0,Positive,Sales
27686,2024-05-19,18,317,0,0,Positive,Tech Support
27687,2024-05-19,12,505,1,0,Positive,Tech Support
27688,2024-05-19,5,379,1,0,Negative,Billing
27689,2024-05-19,16,290,1,0,Positive,Sales
27690,2024-05-19,9,208,1,0,Neutral,Billing
27691,2024-05-19,15,400,0,0,Negative,Tech Support
27692,2024-05-19,17,548,0,0,Positive,Tech Support
27693,2024-05-19,9,407,1,0,Negative,Sales
27694,2024-05-19,6,447,1,0,Neutral,Tech Support
27695,2024-05-19,4,279,1,0,Positive,Tech Support
27696,2024-05-19,7,211,1,0,Positive,Sales
27697,2024-05-19,13,374,1,0,Negative,Tech Support
27698,2024-05-19,18,449,0,0,Neutral,Sales
27699,2024-05-19,2,312,1,0,Neutral,Tech Support
27700,2024-05-19,13,339,0,0,Neutral,Billing
27701,2024-05-19,18,389,1,0,Positive,Tech Support
27702,2024-05-19,6,430,1,1,Positive,Tech Support
27703,2024-05-19,11,267,1,0,Positive,Billing
27704,2024-05-19,3,359,0,0,Neutral,Billing
27705,2024-05-19,12,264,0,0,Negative,Tech Support
27706,2024-05-19,2,386,1,0,Positive,Tech Support
27707,2024-05-19,8,467,1,0,Positive,Sales
27708,2024-05-19,4,445,1,1,Positive,Sales
27709,2024-05-19,11,351,1,0,Negative,Tech Support
27710,2024-05-19,9,318,1,0,Negative,Billing
27711,2024-05-19,18,414,1,0,Negative,Billing
27712,2024-05-19,13,505,1,0,Positive,Tech Support
27713,2024-05-19,7,275,1,0,Positive,Billing
27714,2024-05-19,3,435,0,0,Positive,Sales
27715,2024-05-19,17,372,1,0,Positive,Sales
27716,2024-05-19,7,511,1,0,Positive,Tech Support
27717,2024-05-19,8,351,1,0,Neutral,Tech Support
27718,2024-05-19,18,328,1,0,Neutral,Tech Support
27719,2024-05-19,7,233,0,0,Neutral,Tech Support
27720,2024-05-19,1,410,0,0,Positive,Billing
27721,2024-05-19,16,392,1,0,Positive,Sales
27722,2024-05-19,17,558,1,0,Positive,Billing
27723,2024-05-19,6,479,1,0,Positive,Tech Support
27724,2024-05-19,9,389,1,0,Positive,Billing
27725,2024-05-19,11,550,0,0,Negative,Tech Support
27726,2024-05-19,13,320,0,1,Neutral,Sales
27727,2024-05-19,5,342,1,0,Neutral,Tech Support
27728,2024-05-19,4,303,1,0,Neutral,Sales
27729,2024-05-19,13,479,0,0,Positive,Sales
27730,2024-05-19,11,356,1,0,Positive,Billing
27731,2024-05-19,4,326,0,0,Positive,Sales
27732,2024-05-19,8,527,1,0,Neutral,Sales
27733,2024-05-19,18,362,1,1,Negative,Sales
27734,2024-05-19,3,340,1,0,Negative,Sales
27735,2024-05-19,1,473,0,0,Positive,Tech Support
27736,2024-05-19,12,445,1,1,Negative,Tech Support
27737,2024-05-19,2,373,1,0,Positive,Billing
27738,2024-05-19,7,369,1,1,Negative,Tech Support
27739,2024-05-19,10,270,1,0,Neutral,Billing
27740,2024-05-19,3,349,1,1,Positive,Billing
27741,2024-05-19,1,218,1,0,Positive,Billing
27742,2024-05-19,10,90,0,0,Neutral,Billing
27743,2024-05-19,18,457,0,0,Neutral,Tech Support
27744,2024-05-19,10,248,1,0,Positive,Tech Support
27745,2024-05-19,18,247,1,0,Positive,Billing
27746,2024-05-19,2,461,1,0,Neutral,Billing
27747,2024-05-19,7,498,1,0,Positive,Billing
27748,2024-05-19,1,222,1,0,Positive,Sales
27749,2024-05-19,4,408,1,0,Negative,Tech Support
27750,2024-05-19,18,478,0,0,Neutral,Billing
27751,2024-05-19,15,296,0,1,Negative,Sales
27752,2024-05-19,2,400,1,0,Positive,Sales
27753,2024-05-19,9,191,0,1,Neutral,Tech Support
27754,2024-05-19,6,353,1,0,Positive,Tech Support
27755,2024-05-19,8,309,1,0,Positive,Billing
27756,2024-05-19,10,462,0,0,Positive,Billing
27757,2024-05-19,1,396,1,0,Neutral,Tech Support
27758,2024-05-19,11,216,1,0,Positive,Billing
27759,2024-05-19,9,297,1,0,Neutral,Billing
27760,2024-05-19,18,272,1,0,Positive,Tech Support
27761,2024-05-19,12,308,1,1,Positive,Tech Support
27762,2024-05-19,12,399,1,0,Positive,Tech Support
27763,2024-05-19,4,248,1,0,Negative,Billing
27764,2024-05-19,4,90,1,1,Positive,Billing
27765,2024-05-19,4,240,0,1,Negative,Billing
27766,2024-05-19,4,492,1,0,Neutral,Sales
27767,2024-05-19,9,285,1,0,Neutral,Tech Support
27768,2024-05-19,8,280,0,0,Positive,Sales
27769,2024-05-19,1,420,0,1,Positive,Tech Support
27770,2024-05-19,2,446,1,0,Positive,Billing
27771,2024-05-19,7,312,0,0,Negative,Billing
27772,2024-05-19,18,433,1,0,Positive,Billing
27773,2024-05-19,11,199,1,0,Positive,Billing
27774,2024-05-19,16,521,1,0,Positive,Tech Support
27775,2024-05-19,17,359,1,0,Neutral,Billing
27776,2024-05-19,16,119,1,0,Neutral,Billing
27777,2024-05-19,10,511,0,0,Negative,Tech Support
27778,2024-05-19,1,279,0,0,Positive,Tech Support
27779,2024-05-19,9,227,1,0,Neutral,Billing
27780,2024-05-19,16,238,1,0,Positive,Billing
27781,2024-05-19,2,469,1,0,Positive,Tech Support
27782,2024-05-19,4,208,1,0,Neutral,Billing
27783,2024-05-19,10,336,1,0,Neutral,Sales
27784,2024-05-19,4,280,1,0,Positive,Billing
27785,2024-05-19,5,418,1,0,Positive,Tech Support
27786,2024-05-19,18,347,0,0,Neutral,Tech Support
27787,2024-05-19,8,389,1,1,Negative,Billing
27788,2024-05-19,7,363,0,0,Neutral,Billing
27789,2024-05-19,2,429,0,0,Neutral,Sales
27790,2024-05-19,13,360,0,0,Neutral,Billing
27791,2024-05-19,9,387,1,0,Positive,Tech Support
27792,2024-05-19,5,392,1,0,Negative,Billing
27793,2024-05-19,11,353,1,0,Positive,Billing
27794,2024-05-19,5,375,1,0,Positive,Sales
27795,2024-05-19,8,393,0,0,Neutral,Tech Support
27796,2024-05-19,15,245,1,1,Negative,Tech Support
27797,2024-05-19,16,262,1,1,Negative,Tech Support
27798,2024-05-19,17,410,1,0,Positive,Tech Support
27799,2024-05-19,6,430,1,0,Positive,Billing
27800,2024-05-19,9,476,1,0,Positive,Billing
27801,2024-05-19,9,170,0,0,Negative,Sales
27802,2024-05-19,12,375,1,0,Positive,Tech Support
27803,2024-05-19,13,425,0,0,Positive,Billing
27804,2024-05-19,1,365,0,0,Neutral,Tech Support
27805,2024-05-19,17,224,1,1,Positive,Sales
27806,2024-05-19,1,432,1,0,Neutral,Billing
27807,2024-05-19,2,363,1,1,Positive,Tech Support
27808,2024-05-19,15,283,1,0,Neutral,Tech Support
27809,2024-05-19,10,417,1,0,Neutral,Tech Support
27810,2024-05-19,2,433,0,0,Positive,Tech Support
27811,2024-05-19,6,322,0,0,Positive,Tech Support
27812,2024-05-19,17,282,1,0,Negative,Tech Support
27813,2024-05-19,1,249,0,1,Neutral,Tech Support
27814,2024-05-19,16,332,1,0,Positive,Billing
27815,2024-05-19,17,482,1,0,Negative,Sales
27816,2024-05-19,15,287,1,0,Positive,Tech Support
27817,2024-05-19,10,233,1,0,Negative,Billing
27818,2024-05-19,17,569,0,0,Positive,Tech Support
27819,2024-05-19,9,195,1,0,Positive,Tech Support
27820,2024-05-19,13,523,1,0,Positive,Tech Support
27821,2024-05-19,6,408,1,0,Neutral,Tech Support
27822,2024-05-19,6,332,1,0,Neutral,Billing
27823,2024-05-19,5,430,1,1,Neutral,Tech Support
27824,2024-05-19,1,115,1,0,Neutral,Tech Support
27825,2024-05-19,11,209,1,0,Positive,Tech Support
27826,2024-05-19,14,171,1,0,Positive,Tech Support
27827,2024-05-19,14,478,1,0,Neutral,Billing
27828,2024-05-19,1,356,1,0,Neutral,Billing
27829,2024-05-19,7,227,0,0,Positive,Billing
27830,2024-05-19,18,431,1,0,Negative,Tech Support
27831,2024-05-19,18,351,1,1,Neutral,Billing
27832,2024-05-19,6,386,1,0,Negative,Sales
27833,2024-05-19,12,242,0,0,Negative,Sales
27834,2024-05-19,8,190,1,0,Neutral,Billing
27835,2024-05-19,8,376,1,0,Positive,Billing
27836,2024-05-19,4,257,1,0,Neutral,Billing
27837,2024-05-19,3,334,1,0,Positive,Tech Support
